"indice","num_tema_cadastrado","sugerido_1","sugerido_2","sugerido_3","sugerido_4","sugerido_5","sugerido_6","similaridade_1","similaridade_2","similaridade_3","similaridade_4","similaridade_5","similaridade_6","posicao_tema_real"
3998,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
3999,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4000,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4001,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4002,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4003,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4004,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4005,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4006,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4007,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4008,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4009,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4010,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4011,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4012,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4013,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4014,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4015,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4016,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4017,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4018,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4019,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4020,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4021,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4022,1081,503,1169,1033,979,0,0,45,28,14,13,0,0,0
4023,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4024,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4025,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4026,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4027,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4028,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4029,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4030,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4031,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4032,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4033,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4034,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4035,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4036,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4037,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4038,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4039,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4040,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4041,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4042,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4043,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4044,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4045,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4046,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4047,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4048,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4049,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4050,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4051,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4052,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4053,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4054,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4055,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4056,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4057,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4058,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4059,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4060,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4061,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4062,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4063,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4064,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4065,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4066,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4067,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4068,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4069,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4070,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4071,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4072,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4073,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4074,1081,1033,1169,1140,1190,0,0,57,15,14,14,0,0,0
4075,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4076,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4077,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4078,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4079,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4080,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4081,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4082,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4083,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4084,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4085,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4086,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4087,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4088,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4089,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4090,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4091,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4092,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4093,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4094,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4095,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4096,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4097,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4098,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4099,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4100,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4101,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4102,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4103,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4104,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4105,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4106,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4107,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4108,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4109,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4110,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4111,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4112,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4113,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4114,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4115,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4116,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4117,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4118,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4119,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4120,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4121,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4122,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4123,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4124,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4125,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4126,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4127,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4128,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4129,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4130,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4131,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4132,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4133,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4134,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4135,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4136,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4137,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4138,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4139,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4140,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4141,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4142,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4143,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4144,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4145,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4146,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4147,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4148,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4149,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4150,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4151,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4152,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4153,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4154,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4155,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4156,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4157,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4158,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4159,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4160,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4161,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4162,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4163,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4164,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4165,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4166,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4167,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4168,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4169,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4170,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4171,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4172,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4173,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4174,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4175,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4176,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4177,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4178,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4179,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4180,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4181,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4182,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4183,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4184,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4185,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4186,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4187,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4188,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4189,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4190,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4191,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4192,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4193,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4194,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4195,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4196,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4197,1081,1081,0,0,0,0,0,100,0,0,0,0,0,1
4198,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4199,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4200,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4201,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4202,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4203,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4204,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4205,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4206,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4207,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4208,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4209,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4210,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4211,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4212,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4213,1080,1080,1008,0,0,0,0,86,14,0,0,0,0,1
4214,1080,1080,1008,0,0,0,0,86,14,0,0,0,0,1
4215,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4216,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4217,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4218,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4219,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4220,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4221,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4222,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4223,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4224,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4225,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4226,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4227,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4228,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4229,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4230,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4231,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4232,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4233,1080,1080,1008,0,0,0,0,86,14,0,0,0,0,1
4234,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4235,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4236,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4237,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4238,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4239,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4240,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4241,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4242,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4243,1080,1076,1046,0,0,0,0,86,14,0,0,0,0,0
4244,1080,1080,1008,0,0,0,0,84,16,0,0,0,0,1
4245,1080,1080,1008,0,0,0,0,86,14,0,0,0,0,1
4246,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4247,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4248,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4249,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4250,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4251,1080,1109,1080,979,1178,1081,0,31,28,14,14,13,0,2
4252,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4253,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4254,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4255,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4256,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4257,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4258,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4259,1080,1080,1008,0,0,0,0,86,14,0,0,0,0,1
4260,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4261,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4262,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4263,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4264,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4265,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4266,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4267,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4268,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4269,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4270,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4271,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4272,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4273,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4274,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4275,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4276,1080,1080,1090,1083,694,534,896,35,22,11,11,11,10,1
4277,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4278,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4279,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4280,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4281,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4282,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4283,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4284,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4285,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4286,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4287,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4288,1080,1080,1008,0,0,0,0,86,14,0,0,0,0,1
4289,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4290,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4291,1080,1080,1008,0,0,0,0,86,14,0,0,0,0,1
4292,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4293,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4294,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4295,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4296,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4297,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4298,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4299,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4300,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4301,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4302,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4303,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4304,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4305,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4306,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4307,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4308,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4309,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4310,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4311,1080,1080,1008,0,0,0,0,87,13,0,0,0,0,1
4312,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4313,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4314,1080,1080,1008,0,0,0,0,86,14,0,0,0,0,1
4315,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4316,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4317,1080,1080,1008,0,0,0,0,85,15,0,0,0,0,1
4318,1080,1080,1109,1076,1008,0,0,52,20,15,13,0,0,1
4319,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4320,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4321,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4322,1080,1080,1008,0,0,0,0,84,16,0,0,0,0,1
4323,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4324,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4325,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4326,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4327,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4328,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4329,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4330,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4331,1080,1169,1076,339,1124,0,0,41,28,18,13,0,0,0
4332,1080,1080,0,0,0,0,0,100,0,0,0,0,0,1
4333,1080,1088,0,0,0,0,0,100,0,0,0,0,0,0
4334,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4335,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4336,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4337,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4338,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4339,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4340,1079,1079,1174,0,0,0,0,87,13,0,0,0,0,1
4341,1079,1079,1174,0,0,0,0,86,14,0,0,0,0,1
4342,1079,1079,1076,0,0,0,0,86,14,0,0,0,0,1
4343,1079,1079,1174,0,0,0,0,86,14,0,0,0,0,1
4344,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4345,1079,1140,1079,1076,1178,0,0,56,17,14,13,0,0,2
4346,1079,1079,1076,0,0,0,0,86,14,0,0,0,0,1
4347,1079,1160,1125,1182,1170,0,0,45,24,16,15,0,0,0
4348,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4349,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4350,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4351,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4352,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4353,1079,1109,1076,1178,1125,339,0,33,31,13,12,11,0,0
4354,1079,1079,1076,1174,1140,0,0,59,14,14,13,0,0,1
4355,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4356,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4357,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4358,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4359,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4360,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4361,1079,1079,1174,0,0,0,0,72,28,0,0,0,0,1
4362,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4363,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4364,1079,1174,1079,0,0,0,0,61,39,0,0,0,0,2
4365,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4366,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4367,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4368,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4369,1079,1079,1174,0,0,0,0,58,42,0,0,0,0,1
4370,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4371,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4372,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4373,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4374,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4375,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4376,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4377,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4378,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4379,1079,1079,0,0,0,0,0,100,0,0,0,0,0,1
4380,1079,1079,1174,0,0,0,0,72,28,0,0,0,0,1
4381,1079,1174,1125,1164,1076,0,0,45,28,14,13,0,0,0
4382,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4383,1076,1076,1178,503,0,0,0,59,28,13,0,0,0,1
4384,1076,1076,1046,0,0,0,0,86,14,0,0,0,0,1
4385,1076,1076,1046,0,0,0,0,86,14,0,0,0,0,1
4386,1076,1076,1046,0,0,0,0,86,14,0,0,0,0,1
4387,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4388,1076,1109,339,1081,979,1124,0,32,28,14,13,13,0,0
4389,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4390,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4391,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4392,1076,1076,1046,0,0,0,0,86,14,0,0,0,0,1
4393,1076,1076,1046,0,0,0,0,86,14,0,0,0,0,1
4394,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4395,1076,1076,1105,1046,0,0,0,59,27,14,0,0,0,1
4396,1076,1076,1046,0,0,0,0,87,13,0,0,0,0,1
4397,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4398,1076,1033,1130,1169,1178,0,0,38,33,15,14,0,0,0
4399,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4400,1076,1076,1046,0,0,0,0,86,14,0,0,0,0,1
4401,1076,1076,1046,0,0,0,0,88,12,0,0,0,0,1
4402,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4403,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4404,1076,1076,1046,0,0,0,0,87,13,0,0,0,0,1
4405,1076,1076,1046,0,0,0,0,87,13,0,0,0,0,1
4406,1076,1076,1046,0,0,0,0,86,14,0,0,0,0,1
4407,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4408,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4409,1076,1076,1081,979,1124,1170,1178,26,19,14,14,14,13,1
4410,1076,1076,1081,1109,0,0,0,41,31,28,0,0,0,1
4411,1076,1076,1046,0,0,0,0,84,16,0,0,0,0,1
4412,1076,1076,1081,0,0,0,0,61,39,0,0,0,0,1
4413,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4414,1076,1076,0,0,0,0,0,100,0,0,0,0,0,1
4415,1076,1076,1046,0,0,0,0,88,12,0,0,0,0,1
